test_idx,test_true,test_pred,train_idx,train_true,train_pred,influence,rank,same_error
3874,sheep,cow,15411,sheep,cow,0.0012510287342593074,24,True
3874,sheep,cow,15409,sheep,dog,0.0012478637509047985,25,False
3874,sheep,cow,15409,sheep,dog,0.0012463242746889591,27,False
3874,sheep,cow,15315,sheep,dog,0.001242930069565773,28,False
3874,sheep,cow,15409,sheep,dog,0.0012109843082726002,31,False
3874,sheep,cow,15409,sheep,dog,0.0011813616147264838,32,False
3874,sheep,cow,15188,sheep,cow,0.0011773486621677876,33,True
3874,sheep,cow,15411,sheep,cow,0.0011429883306846023,34,True
3874,sheep,cow,14169,sheep,horse,0.0011139606358483434,37,False
3874,sheep,cow,15411,sheep,cow,0.0010995273478329182,39,True
3874,sheep,cow,14169,sheep,horse,0.001079475274309516,43,False
3874,sheep,cow,15411,sheep,cow,0.0010776406852528453,44,True
3874,sheep,cow,14169,sheep,horse,0.0010719408746808767,45,False
3874,sheep,cow,14169,sheep,horse,0.0010707371402531862,47,False
3874,sheep,cow,14980,sheep,cat,0.0010628574527800083,48,False
3874,sheep,cow,15409,sheep,dog,0.0010518659837543964,50,False
3874,sheep,cow,14169,sheep,horse,0.0010498047340661287,51,False
3874,sheep,cow,14169,sheep,horse,0.0010403255000710487,53,False
3874,sheep,cow,14169,sheep,horse,0.0010388520313426852,54,False
3874,sheep,cow,14980,sheep,cat,0.001030052313581109,55,False
3874,sheep,cow,14980,sheep,cat,0.0010060592321678996,57,False
3874,sheep,cow,14980,sheep,cat,0.0010013951687142253,58,False
3874,sheep,cow,14169,sheep,horse,0.0009823633590713143,60,False
3874,sheep,cow,15411,sheep,cow,0.000981164863333106,61,True
3874,sheep,cow,14980,sheep,cat,0.0009660558425821364,63,False
3874,sheep,cow,14980,sheep,cat,0.0009613431757315993,64,False
3874,sheep,cow,14980,sheep,cat,0.0009479345753788948,65,False
3874,sheep,cow,14980,sheep,cat,0.0009290315792895854,68,False
3874,sheep,cow,15411,sheep,cow,0.0009141575428657234,70,True
3874,sheep,cow,15411,sheep,cow,0.0008716605952940881,75,True
3874,sheep,cow,12492,horse,cow,0.0008089076727628708,84,True
3874,sheep,cow,13281,horse,cow,0.0008051084005273879,86,True
3874,sheep,cow,12954,horse,cow,0.0007853776914998889,90,True
3934,spider,butterfly,18985,spider,butterfly,0.0014676385326310992,1,True
3934,spider,butterfly,17097,spider,butterfly,0.0013554909965023398,2,True
3934,spider,butterfly,17380,spider,butterfly,0.00134996697306633,3,True
3934,spider,butterfly,19300,spider,butterfly,0.0012605516240000725,4,True
3934,spider,butterfly,18970,spider,butterfly,0.0012433062074705958,5,True
3934,spider,butterfly,18259,spider,butterfly,0.0012293129693716764,6,True
3934,spider,butterfly,18985,spider,butterfly,0.0012028600322082639,7,True
3934,spider,butterfly,18985,spider,butterfly,0.0011702848132699728,8,True
3934,spider,butterfly,17097,spider,butterfly,0.0011188826756551862,9,True
3934,spider,butterfly,18985,spider,butterfly,0.0011064413702115417,10,True
3934,spider,butterfly,17097,spider,butterfly,0.0011041996767744422,11,True
3934,spider,butterfly,17597,spider,butterfly,0.0010977681959047914,12,True
3934,spider,butterfly,17380,spider,butterfly,0.001094421953894198,13,True
3934,spider,butterfly,17097,spider,butterfly,0.001088985474780202,14,True
3934,spider,butterfly,17380,spider,butterfly,0.0010785255581140518,15,True
3934,spider,butterfly,17597,spider,butterfly,0.0010438234312459826,16,True
3934,spider,butterfly,17380,spider,butterfly,0.0010357245337218046,17,True
3934,spider,butterfly,18704,spider,butterfly,0.001035266905091703,18,True
3934,spider,butterfly,17097,spider,butterfly,0.0010245486628264189,19,True
3934,spider,butterfly,19300,spider,butterfly,0.0010201025288552046,20,True
3934,spider,butterfly,17597,spider,butterfly,0.0010010639671236277,21,True
3934,spider,butterfly,19300,spider,butterfly,0.0009951043175533414,22,True
3934,spider,butterfly,19300,spider,butterfly,0.0009848866611719131,23,True
3934,spider,butterfly,17380,spider,butterfly,0.0009842287981882691,24,True
3934,spider,butterfly,18985,spider,butterfly,0.0009644506499171257,25,True
3934,spider,butterfly,18116,spider,butterfly,0.0009641965152695775,26,True
3934,spider,butterfly,18970,spider,butterfly,0.0009478491847403347,27,True
3934,spider,butterfly,17097,spider,butterfly,0.0009317721705883741,28,True
3934,spider,butterfly,19300,spider,butterfly,0.0009206016547977924,29,True
3934,spider,butterfly,18985,spider,butterfly,0.0009155854932032526,30,True
3934,spider,butterfly,17380,spider,butterfly,0.0008837013156153262,31,True
3934,spider,butterfly,18985,spider,butterfly,0.0008764591184444726,32,True
3934,spider,butterfly,17097,spider,butterfly,0.0008632277604192495,33,True
3934,spider,butterfly,18970,spider,butterfly,0.0008628988871350884,34,True
3934,spider,butterfly,18259,spider,butterfly,0.000861721346154809,35,True
3934,spider,butterfly,18970,spider,butterfly,0.0008572579245083034,36,True
3934,spider,butterfly,17597,spider,butterfly,0.000854984566103667,37,True
3934,spider,butterfly,17380,spider,butterfly,0.000849612639285624,38,True
3934,spider,butterfly,18704,spider,butterfly,0.0008392887539230287,39,True
3934,spider,butterfly,17597,spider,butterfly,0.0008312209392897785,41,True
3934,spider,butterfly,18982,spider,horse,0.0008177370182238519,42,False
3934,spider,butterfly,17717,spider,squirrel,0.0008070848416537046,43,False
3934,spider,butterfly,18484,spider,butterfly,0.0008012913749553263,44,True
3934,spider,butterfly,18484,spider,butterfly,0.0007986992131918669,45,True
3934,spider,butterfly,18259,spider,butterfly,0.0007948496495373547,46,True
3934,spider,butterfly,17097,spider,butterfly,0.0007869477267377079,47,True
3934,spider,butterfly,17380,spider,butterfly,0.0007867870735935867,48,True
3934,spider,butterfly,19300,spider,butterfly,0.0007866243249736726,49,True
3934,spider,butterfly,18704,spider,butterfly,0.0007862899801693857,50,True
3934,spider,butterfly,19300,spider,butterfly,0.0007704330491833389,53,True
3934,spider,butterfly,18259,spider,butterfly,0.0007647619931958616,55,True
3934,spider,butterfly,17597,spider,butterfly,0.0007506135734729469,57,True
3934,spider,butterfly,18982,spider,horse,0.0007423367933370173,59,False
3934,spider,butterfly,19300,spider,butterfly,0.000739384675398469,60,True
3934,spider,butterfly,18982,spider,horse,0.0007275771931745112,62,False
3934,spider,butterfly,17717,spider,squirrel,0.0007269922643899918,63,False
3934,spider,butterfly,18970,spider,butterfly,0.0007231355994008482,64,True
3934,spider,butterfly,18985,spider,butterfly,0.0007207455346360803,66,True
3934,spider,butterfly,18116,spider,butterfly,0.0007165803690440953,67,True
3934,spider,butterfly,18704,spider,butterfly,0.000716477632522583,68,True
3934,spider,butterfly,18982,spider,horse,0.0007041993085294962,69,False
3934,spider,butterfly,18116,spider,butterfly,0.0007019714103080332,70,True
3934,spider,butterfly,17597,spider,butterfly,0.0007007025997154415,71,True
3934,spider,butterfly,18116,spider,butterfly,0.0006989720859564841,72,True
3934,spider,butterfly,16939,spider,sheep,0.0006810093764215708,74,False
3934,spider,butterfly,17717,spider,squirrel,0.0006807648460380733,75,False
3934,spider,butterfly,17717,spider,squirrel,0.0006699913064949214,76,False
3934,spider,butterfly,18982,spider,horse,0.0006646333495154977,77,False
3934,spider,butterfly,18116,spider,butterfly,0.0006632498698309064,78,True
3934,spider,butterfly,17446,spider,squirrel,0.000655627460218966,81,False
3934,spider,butterfly,18116,spider,butterfly,0.0006546415388584137,82,True
3934,spider,butterfly,18982,spider,horse,0.0006511571118608117,83,False
3934,spider,butterfly,18704,spider,butterfly,0.0006442145677283406,85,True
3934,spider,butterfly,17717,spider,squirrel,0.0006418654229491949,86,False
3934,spider,butterfly,17446,spider,squirrel,0.0006094841519370675,88,False
3934,spider,butterfly,18982,spider,horse,0.0005862999241799116,93,False
3934,spider,butterfly,18259,spider,butterfly,0.0005804714746773243,95,True
3934,spider,butterfly,18704,spider,butterfly,0.000579117564484477,96,True
3934,spider,butterfly,18484,spider,butterfly,0.0005744015797972679,97,True
3934,spider,butterfly,16939,spider,sheep,0.0005702715134248137,98,False
3934,spider,butterfly,17446,spider,squirrel,0.000569535419344902,99,False
4223,spider,butterfly,17097,spider,butterfly,0.0026129677426069975,1,True
4223,spider,butterfly,17097,spider,butterfly,0.002513837767764926,2,True
4223,spider,butterfly,17097,spider,butterfly,0.002396909287199378,3,True
4223,spider,butterfly,17097,spider,butterfly,0.0023961064871400595,4,True
4223,spider,butterfly,17097,spider,butterfly,0.0023772520944476128,5,True
4223,spider,butterfly,17097,spider,butterfly,0.0023315781727433205,6,True
4223,spider,butterfly,17097,spider,butterfly,0.0022937690373510122,7,True
4223,spider,butterfly,17097,spider,butterfly,0.0022919278126209974,8,True
4223,spider,butterfly,17380,spider,butterfly,0.00213551614433527,9,True
4223,spider,butterfly,18985,spider,butterfly,0.0020947554148733616,10,True
4223,spider,butterfly,17380,spider,butterfly,0.002055361168459058,11,True
4223,spider,butterfly,17380,spider,butterfly,0.002033666241914034,12,True
4223,spider,butterfly,18970,spider,butterfly,0.0020259830635041,13,True
4223,spider,butterfly,17380,spider,butterfly,0.0019831256940960884,15,True
4223,spider,butterfly,18985,spider,butterfly,0.0019796632695943117,17,True
4223,spider,butterfly,18985,spider,butterfly,0.0019458519527688622,18,True
4223,spider,butterfly,17380,spider,butterfly,0.001921975170262158,19,True
4223,spider,butterfly,17380,spider,butterfly,0.0018937184941023588,21,True
4223,spider,butterfly,17380,spider,butterfly,0.001874673878774047,22,True
4223,spider,butterfly,18985,spider,butterfly,0.001862591365352273,23,True
4223,spider,butterfly,18985,spider,butterfly,0.0018350522732362151,24,True
4223,spider,butterfly,17380,spider,butterfly,0.0018169485265389085,25,True
4223,spider,butterfly,18970,spider,butterfly,0.0017769255209714174,26,True
4223,spider,butterfly,19300,spider,butterfly,0.0017490028403699398,28,True
4223,spider,butterfly,18985,spider,butterfly,0.0017462782561779022,29,True
4223,spider,butterfly,18985,spider,butterfly,0.0017420795047655702,30,True
4223,spider,butterfly,18704,spider,butterfly,0.0017148408805951476,32,True
4223,spider,butterfly,18259,spider,butterfly,0.0017055990174412727,33,True
4223,spider,butterfly,18985,spider,butterfly,0.0016785404877737164,34,True
4223,spider,butterfly,19300,spider,butterfly,0.0016650455072522163,35,True
4223,spider,butterfly,19300,spider,butterfly,0.0016390762757509947,36,True
4223,spider,butterfly,18970,spider,butterfly,0.0016317469999194145,37,True
4223,spider,butterfly,18970,spider,butterfly,0.0015881472500041127,39,True
4223,spider,butterfly,18704,spider,butterfly,0.0015853807562962174,40,True
4223,spider,butterfly,19300,spider,butterfly,0.0015740045346319675,41,True
4223,spider,butterfly,19300,spider,butterfly,0.0015543128829449415,42,True
4223,spider,butterfly,18970,spider,butterfly,0.0015154628781601787,43,True
4223,spider,butterfly,19300,spider,butterfly,0.0015072254464030266,45,True
4223,spider,butterfly,19300,spider,butterfly,0.0015001158462837338,46,True
4223,spider,butterfly,18704,spider,butterfly,0.0014983699657022953,47,True
4223,spider,butterfly,18116,spider,butterfly,0.001461279345676303,49,True
4223,spider,butterfly,18259,spider,butterfly,0.0014570781495422125,50,True
4223,spider,butterfly,18704,spider,butterfly,0.0014201131416484714,51,True
4223,spider,butterfly,17597,spider,butterfly,0.0014176879776641726,52,True
4223,spider,butterfly,17597,spider,butterfly,0.0013997696805745363,53,True
4223,spider,butterfly,18116,spider,butterfly,0.0013920668279752135,54,True
4223,spider,butterfly,17597,spider,butterfly,0.0013903937069699168,55,True
4223,spider,butterfly,18259,spider,butterfly,0.00138097011949867,56,True
4223,spider,butterfly,19300,spider,butterfly,0.0013659261167049408,57,True
4223,spider,butterfly,18116,spider,butterfly,0.0013480307534337044,60,True
4223,spider,butterfly,18704,spider,butterfly,0.0013459447072818875,62,True
4223,spider,butterfly,18704,spider,butterfly,0.0013370639644563198,63,True
4223,spider,butterfly,17597,spider,butterfly,0.0013055684976279736,65,True
4223,spider,butterfly,18704,spider,butterfly,0.00130191701464355,66,True
4223,spider,butterfly,17597,spider,butterfly,0.0012866610195487738,67,True
4223,spider,butterfly,18116,spider,butterfly,0.0012717798817902803,68,True
4223,spider,butterfly,18484,spider,butterfly,0.001247239881195128,72,True
4223,spider,butterfly,18259,spider,butterfly,0.0012234221212565899,73,True
4223,spider,butterfly,17597,spider,butterfly,0.001218000310473144,74,True
4223,spider,butterfly,18116,spider,butterfly,0.00121694291010499,75,True
4223,spider,butterfly,18116,spider,butterfly,0.0012107600923627615,77,True
4223,spider,butterfly,18484,spider,butterfly,0.0011920516844838858,78,True
4223,spider,butterfly,18116,spider,butterfly,0.0011865019332617521,79,True
4223,spider,butterfly,18116,spider,butterfly,0.001160398474894464,81,True
4223,spider,butterfly,18259,spider,butterfly,0.0011201394954696298,86,True
4223,spider,butterfly,18704,spider,butterfly,0.0010827445657923818,89,True
4223,spider,butterfly,18970,spider,butterfly,0.0010773614048957825,90,True
4223,spider,butterfly,18484,spider,butterfly,0.0010769945802167058,91,True
4223,spider,butterfly,18484,spider,butterfly,0.001067107543349266,93,True
4223,spider,butterfly,17717,spider,squirrel,0.0010390161769464612,96,False
4223,spider,butterfly,18259,spider,butterfly,0.0010379855521023273,97,True
4223,spider,butterfly,18982,spider,horse,0.0010294108651578426,99,False
4381,spider,butterfly,17380,spider,butterfly,0.0021419257391244173,1,True
4381,spider,butterfly,17097,spider,butterfly,0.0020741105545312166,2,True
4381,spider,butterfly,17380,spider,butterfly,0.0020480763632804155,3,True
4381,spider,butterfly,17097,spider,butterfly,0.002035047160461545,4,True
4381,spider,butterfly,17380,spider,butterfly,0.0020321591291576624,5,True
4381,spider,butterfly,17097,spider,butterfly,0.0019926417153328657,7,True
4381,spider,butterfly,17380,spider,butterfly,0.0017450308660045266,9,True
4381,spider,butterfly,17097,spider,butterfly,0.0017444047844037414,10,True
4381,spider,butterfly,17380,spider,butterfly,0.001734814140945673,11,True
4381,spider,butterfly,18985,spider,butterfly,0.00172861956525594,12,True
4381,spider,butterfly,17097,spider,butterfly,0.0017048640875145793,13,True
4381,spider,butterfly,18985,spider,butterfly,0.0017035298515111208,14,True
4381,spider,butterfly,18970,spider,butterfly,0.0017009569564834237,15,True
4381,spider,butterfly,17097,spider,butterfly,0.0016232015332207084,17,True
4381,spider,butterfly,18704,spider,butterfly,0.0015850760973989964,19,True
4381,spider,butterfly,18985,spider,butterfly,0.0015764833660796285,20,True
4381,spider,butterfly,17380,spider,butterfly,0.0015590328257530928,21,True
4381,spider,butterfly,17097,spider,butterfly,0.0015481243608519435,22,True
4381,spider,butterfly,18970,spider,butterfly,0.0015302436659112573,23,True
4381,spider,butterfly,17380,spider,butterfly,0.001528324675746262,24,True
4381,spider,butterfly,18985,spider,butterfly,0.001528241322375834,25,True
4381,spider,butterfly,17097,spider,butterfly,0.0015116066206246614,26,True
4381,spider,butterfly,19300,spider,butterfly,0.0015029060887172818,27,True
4381,spider,butterfly,19300,spider,butterfly,0.0015028114430606365,28,True
4381,spider,butterfly,18259,spider,butterfly,0.0014910411555320024,29,True
4381,spider,butterfly,18704,spider,butterfly,0.0014739602338522673,30,True
4381,spider,butterfly,17380,spider,butterfly,0.001471149385906756,31,True
4381,spider,butterfly,19300,spider,butterfly,0.0014652746031060815,33,True
4381,spider,butterfly,18985,spider,butterfly,0.001442563720047474,34,True
4381,spider,butterfly,18704,spider,butterfly,0.001350344973616302,37,True
4381,spider,butterfly,18259,spider,butterfly,0.0013497818727046251,38,True
4381,spider,butterfly,18985,spider,butterfly,0.001306347083300352,41,True
4381,spider,butterfly,17597,spider,butterfly,0.0012704881373792887,43,True
4381,spider,butterfly,19300,spider,butterfly,0.0012699306244030595,44,True
4381,spider,butterfly,18704,spider,butterfly,0.0012661567889153957,45,True
4381,spider,butterfly,18985,spider,butterfly,0.0012659055646508932,46,True
4381,spider,butterfly,18985,spider,butterfly,0.0012642934452742338,47,True
4381,spider,butterfly,17597,spider,butterfly,0.0012518186122179031,48,True
4381,spider,butterfly,19300,spider,butterfly,0.0011971625499427319,51,True
4381,spider,butterfly,18970,spider,butterfly,0.0011894709896296263,52,True
4381,spider,butterfly,18116,spider,butterfly,0.0011879781959578395,53,True
4381,spider,butterfly,18116,spider,butterfly,0.0011694271815940738,55,True
4381,spider,butterfly,19300,spider,butterfly,0.001166747184470296,56,True
4381,spider,butterfly,18970,spider,butterfly,0.0011663438053801656,57,True
4381,spider,butterfly,18704,spider,butterfly,0.001159494393505156,58,True
4381,spider,butterfly,17597,spider,butterfly,0.0011492522899061441,59,True
4381,spider,butterfly,18259,spider,butterfly,0.0011239189188927412,62,True
4381,spider,butterfly,18970,spider,butterfly,0.0011220964370295405,64,True
4381,spider,butterfly,18259,spider,butterfly,0.0010894294828176498,65,True
4381,spider,butterfly,17597,spider,butterfly,0.0010796039132401347,68,True
4381,spider,butterfly,18704,spider,butterfly,0.0010694584343582392,69,True
4381,spider,butterfly,17717,spider,squirrel,0.001061231829226017,70,False
4381,spider,butterfly,18484,spider,butterfly,0.001043211785145104,73,True
4381,spider,butterfly,18116,spider,butterfly,0.0010289837373420596,75,True
4381,spider,butterfly,19300,spider,butterfly,0.0010207536397501826,77,True
4381,spider,butterfly,17717,spider,squirrel,0.0010086421389132738,78,False
4381,spider,butterfly,19300,spider,butterfly,0.0009993970161303878,79,True
4381,spider,butterfly,17717,spider,squirrel,0.0009877256816253066,80,False
4381,spider,butterfly,18116,spider,butterfly,0.0009738574153743684,81,True
4381,spider,butterfly,18982,spider,horse,0.000973766902461648,82,False
4381,spider,butterfly,18116,spider,butterfly,0.0009649707353673875,83,True
4381,spider,butterfly,18259,spider,butterfly,0.0009648230625316501,84,True
4381,spider,butterfly,17597,spider,butterfly,0.0009587949607521296,85,True
4381,spider,butterfly,18704,spider,butterfly,0.000952854345086962,87,True
4381,spider,butterfly,18982,spider,horse,0.0009380004485137761,90,False
4381,spider,butterfly,18704,spider,butterfly,0.0009279385558329523,92,True
4381,spider,butterfly,18259,spider,butterfly,0.0009240700164809823,93,True
4381,spider,butterfly,18970,spider,butterfly,0.0009214659803546965,94,True
4381,spider,butterfly,18982,spider,horse,0.0009157929453067482,97,False
4381,spider,butterfly,17717,spider,squirrel,0.0009157249005511403,98,False
4381,spider,butterfly,18484,spider,butterfly,0.0009129882673732936,99,True
4381,spider,butterfly,18116,spider,butterfly,0.0009057694114744663,100,True
4400,spider,elephant,18982,spider,horse,0.001192339463159442,2,False
4400,spider,elephant,18982,spider,horse,0.0011893219780176878,3,False
4400,spider,elephant,18982,spider,horse,0.001183469663374126,4,False
4400,spider,elephant,18982,spider,horse,0.0011478802189230919,5,False
4400,spider,elephant,18982,spider,horse,0.001144082983955741,6,False
4400,spider,elephant,18982,spider,horse,0.0011391916777938604,7,False
4400,spider,elephant,18982,spider,horse,0.0011000349186360836,11,False
4400,spider,elephant,18985,spider,butterfly,0.0010796872666105628,12,False
4400,spider,elephant,17380,spider,butterfly,0.0010778908617794514,13,False
4400,spider,elephant,18985,spider,butterfly,0.001074367668479681,15,False
4400,spider,elephant,18985,spider,butterfly,0.001067969249561429,16,False
4400,spider,elephant,17097,spider,butterfly,0.0010525231482461095,17,False
4400,spider,elephant,17380,spider,butterfly,0.0010459752520546317,18,False
4400,spider,elephant,18982,spider,horse,0.0010368115035817027,19,False
4400,spider,elephant,17097,spider,butterfly,0.0010350148659199476,20,False
4400,spider,elephant,17097,spider,butterfly,0.0010348598007112741,21,False
4400,spider,elephant,17717,spider,squirrel,0.0010330844670534134,22,False
4400,spider,elephant,18970,spider,butterfly,0.0010230904445052147,23,False
4400,spider,elephant,19300,spider,butterfly,0.0010168275330215693,24,False
4400,spider,elephant,18985,spider,butterfly,0.001014426350593567,25,False
4400,spider,elephant,17097,spider,butterfly,0.0010143691906705499,26,False
4400,spider,elephant,17097,spider,butterfly,0.0010135608026757836,27,False
4400,spider,elephant,17097,spider,butterfly,0.001012433785945177,28,False
4400,spider,elephant,17717,spider,squirrel,0.0010051208082586527,30,False
4400,spider,elephant,17380,spider,butterfly,0.0010013181017711759,31,False
4400,spider,elephant,17380,spider,butterfly,0.0009990547550842166,32,False
4400,spider,elephant,18985,spider,butterfly,0.0009978037560358644,33,False
4400,spider,elephant,19300,spider,butterfly,0.0009966273792088032,34,False
4400,spider,elephant,17097,spider,butterfly,0.0009959725430235267,35,False
4400,spider,elephant,17717,spider,squirrel,0.000994078814983368,36,False
4400,spider,elephant,17380,spider,butterfly,0.0009890900691971183,39,False
4400,spider,elephant,18985,spider,butterfly,0.000980642274953425,40,False
4400,spider,elephant,18985,spider,butterfly,0.0009765223949216306,41,False
4400,spider,elephant,17380,spider,butterfly,0.0009733890183269978,42,False
4400,spider,elephant,19300,spider,butterfly,0.0009714175248518586,44,False
4400,spider,elephant,16939,spider,sheep,0.0009704562253318727,45,False
4400,spider,elephant,17717,spider,squirrel,0.0009642596123740077,46,False
4400,spider,elephant,17380,spider,butterfly,0.0009553488926030695,47,False
4400,spider,elephant,18704,spider,butterfly,0.0009493590332567692,48,False
4400,spider,elephant,16939,spider,sheep,0.0009465712355449796,50,False
4400,spider,elephant,19300,spider,butterfly,0.000946349638979882,51,False
4400,spider,elephant,18259,spider,butterfly,0.000945689098443836,52,False
4400,spider,elephant,17597,spider,butterfly,0.0009402370196767151,54,False
4400,spider,elephant,19300,spider,butterfly,0.0009380293195135891,55,False
4400,spider,elephant,17717,spider,squirrel,0.0009343401761725545,56,False
4400,spider,elephant,17097,spider,butterfly,0.000930567504838109,57,False
4400,spider,elephant,18970,spider,butterfly,0.000927260029129684,58,False
4400,spider,elephant,17597,spider,butterfly,0.0009228471899405122,59,False
4400,spider,elephant,18704,spider,butterfly,0.0009204295347444713,60,False
4400,spider,elephant,18970,spider,butterfly,0.0009041201556101441,62,False
4400,spider,elephant,17380,spider,butterfly,0.0009002792648971081,64,False
4400,spider,elephant,19300,spider,butterfly,0.000894867000170052,66,False
4400,spider,elephant,18970,spider,butterfly,0.0008831194136291742,67,False
4400,spider,elephant,18704,spider,butterfly,0.0008815484470687807,68,False
4400,spider,elephant,18970,spider,butterfly,0.0008797639748081565,69,False
4400,spider,elephant,17597,spider,butterfly,0.0008795631001703441,70,False
4400,spider,elephant,17597,spider,butterfly,0.0008714083814993501,71,False
4400,spider,elephant,18985,spider,butterfly,0.0008682613261044025,72,False
4400,spider,elephant,17717,spider,squirrel,0.0008664260967634618,73,False
4400,spider,elephant,19300,spider,butterfly,0.0008642617031000555,75,False
4400,spider,elephant,18259,spider,butterfly,0.0008541010902263224,76,False
4400,spider,elephant,18704,spider,butterfly,0.0008445387938991189,77,False
4400,spider,elephant,18704,spider,butterfly,0.0008385854889638722,79,False
4400,spider,elephant,17597,spider,butterfly,0.000836398103274405,80,False
4400,spider,elephant,18704,spider,butterfly,0.0008325333474203944,82,False
4400,spider,elephant,16939,spider,sheep,0.0008247709483839571,83,False
4400,spider,elephant,18484,spider,butterfly,0.0008218800649046898,84,False
4400,spider,elephant,19300,spider,butterfly,0.0008212344837374985,85,False
4400,spider,elephant,17717,spider,squirrel,0.0008182189194485545,86,False
4400,spider,elephant,17597,spider,butterfly,0.0008116349927149713,89,False
4400,spider,elephant,16939,spider,sheep,0.0008014170452952385,91,False
4400,spider,elephant,6214,cow,elephant,0.0007958277710713446,92,True
4400,spider,elephant,18484,spider,butterfly,0.0007934760651551187,93,False
4400,spider,elephant,18116,spider,butterfly,0.0007932738517411053,94,False
4400,spider,elephant,17446,spider,squirrel,0.0007885369705036283,96,False
4400,spider,elephant,18259,spider,butterfly,0.0007883119396865368,97,False
4400,spider,elephant,18116,spider,butterfly,0.0007832217961549759,98,False
4400,spider,elephant,17446,spider,squirrel,0.0007757932180538774,100,False
4431,spider,butterfly,17097,spider,butterfly,0.0015920447185635567,1,True
4431,spider,butterfly,18970,spider,butterfly,0.001501627964898944,2,True
4431,spider,butterfly,17380,spider,butterfly,0.0014974382938817143,3,True
4431,spider,butterfly,18985,spider,butterfly,0.0014607077464461327,4,True
4431,spider,butterfly,17097,spider,butterfly,0.0013895697193220258,5,True
4431,spider,butterfly,18259,spider,butterfly,0.0013107440900057554,7,True
4431,spider,butterfly,19300,spider,butterfly,0.0012922032037749887,8,True
4431,spider,butterfly,17380,spider,butterfly,0.001261337660253048,9,True
4431,spider,butterfly,18985,spider,butterfly,0.0012460409197956324,10,True
4431,spider,butterfly,17097,spider,butterfly,0.0012221683282405138,11,True
4431,spider,butterfly,17380,spider,butterfly,0.0012042808812111616,12,True
4431,spider,butterfly,18970,spider,butterfly,0.0011902410769835114,13,True
4431,spider,butterfly,17097,spider,butterfly,0.0011052419431507587,15,True
4431,spider,butterfly,17097,spider,butterfly,0.0010962162632495165,16,True
4431,spider,butterfly,18704,spider,butterfly,0.0010939027415588498,17,True
4431,spider,butterfly,17097,spider,butterfly,0.0010936411563307047,18,True
4431,spider,butterfly,17380,spider,butterfly,0.001071919221431017,20,True
4431,spider,butterfly,17097,spider,butterfly,0.0010613836348056793,21,True
4431,spider,butterfly,18116,spider,butterfly,0.0010532557498663664,22,True
4431,spider,butterfly,17097,spider,butterfly,0.0010524416575208306,23,True
4431,spider,butterfly,19300,spider,butterfly,0.0010492285946384072,24,True
4431,spider,butterfly,17380,spider,butterfly,0.0010477013420313597,25,True
4431,spider,butterfly,19300,spider,butterfly,0.001041410374455154,26,True
4431,spider,butterfly,18985,spider,butterfly,0.0010234658839181066,27,True
4431,spider,butterfly,17380,spider,butterfly,0.001012147986330092,28,True
4431,spider,butterfly,18985,spider,butterfly,0.0010102099040523171,29,True
4431,spider,butterfly,17597,spider,butterfly,0.0009909088257700205,30,True
4431,spider,butterfly,17380,spider,butterfly,0.0009843838633969426,32,True
4431,spider,butterfly,18985,spider,butterfly,0.0009838957339525223,33,True
4431,spider,butterfly,18985,spider,butterfly,0.0009832781506702304,34,True
4431,spider,butterfly,17380,spider,butterfly,0.0009680120856501162,35,True
4431,spider,butterfly,18985,spider,butterfly,0.0009239036589860916,38,True
4431,spider,butterfly,19300,spider,butterfly,0.000923036364838481,39,True
4431,spider,butterfly,18970,spider,butterfly,0.0009107644436880946,40,True
4431,spider,butterfly,18985,spider,butterfly,0.00090364261996001,42,True
4431,spider,butterfly,17597,spider,butterfly,0.0008987279143184423,43,True
4431,spider,butterfly,19300,spider,butterfly,0.0008861410315148532,45,True
4431,spider,butterfly,18970,spider,butterfly,0.0008846427081152797,46,True
4431,spider,butterfly,17717,spider,squirrel,0.0008753147558309138,47,False
4431,spider,butterfly,19300,spider,butterfly,0.0008718072203919291,49,True
4431,spider,butterfly,19300,spider,butterfly,0.0008714462746866047,50,True
4431,spider,butterfly,18970,spider,butterfly,0.0008512126514688134,51,True
4431,spider,butterfly,18259,spider,butterfly,0.0008411107701249421,52,True
4431,spider,butterfly,18484,spider,butterfly,0.0008336976170539856,53,True
4431,spider,butterfly,17597,spider,butterfly,0.0008229305385611951,55,True
4431,spider,butterfly,18259,spider,butterfly,0.0008124805754050612,56,True
4431,spider,butterfly,17597,spider,butterfly,0.0008093033102340996,57,True
4431,spider,butterfly,18982,spider,horse,0.0008084688452072442,58,False
4431,spider,butterfly,18116,spider,butterfly,0.0007965961704030633,60,True
4431,spider,butterfly,18704,spider,butterfly,0.0007751257508061826,64,True
4431,spider,butterfly,19300,spider,butterfly,0.0007738838903605938,65,True
4431,spider,butterfly,18116,spider,butterfly,0.0007695907261222601,66,True
4431,spider,butterfly,17597,spider,butterfly,0.0007668723119422793,67,True
4431,spider,butterfly,18704,spider,butterfly,0.00076348363654688,68,True
4431,spider,butterfly,18704,spider,butterfly,0.0007560490630567074,71,True
4431,spider,butterfly,18116,spider,butterfly,0.0007455546874552965,72,True
4431,spider,butterfly,16939,spider,sheep,0.0007412093691527843,73,False
4431,spider,butterfly,18982,spider,horse,0.0007357094436883926,75,False
4431,spider,butterfly,17717,spider,squirrel,0.0007330065127462149,76,False
